integrated_index,integrated_user_id,integrated_time_of_day,integrated_category_id,integrated_rating
3377,386,1,10029,3.4
3378,939,2,13215,1.9
3379,743,1,11133,1.9
3380,226,3,17006,3.9
3381,903,3,13068,3.8
3382,444,0,13276,3.7
3383,819,3,11017,2.5
3384,475,1,17053,3.9
3385,281,2,11139,4.2
3386,958,0,11005,1.9
3387,268,0,13167,2.6
3388,677,1,17037,2.6
3389,36,0,11036,1.1
3390,982,0,19034,2.6
3391,245,0,11012,4.9
3392,590,3,13051,2.7
3393,243,0,17071,2.9
3394,355,0,17082,4.8
3395,617,1,13152,4.8
3396,857,0,11163,1.3
3397,588,1,13030,1.3
3398,361,2,14007,1.4
3399,142,0,13031,4.0
3400,436,1,17008,1.6
3401,333,3,14013,4.6
3402,226,1,13286,3.3
3403,815,3,13177,1.8
3404,356,1,18054,1.3
3405,13,3,17108,1.4
3406,625,3,17083,1.9
3407,218,2,17022,2.9
3408,53,3,13014,2.2
3409,299,3,13167,3.0
3410,111,0,18072,4.5
3411,926,1,11108,3.2
3412,173,2,14013,3.4
3413,596,1,13073,4.0
3414,233,0,17083,4.3
3415,189,0,10017,3.6
3416,31,2,13199,4.2
3417,568,0,15050,1.5
3418,580,3,13050,1.8
3419,726,0,13294,3.0
3420,596,3,17126,4.6
3421,959,3,19022,3.4
3422,473,1,18061,4.1
3423,465,2,14008,3.7
3424,81,3,17048,3.1
3425,5,0,18039,4.8
3426,22,2,11108,4.9
3427,763,0,13141,4.5
3428,865,0,15001,4.8
3429,931,1,18026,2.2
3430,63,1,18012,2.3
3431,513,0,13265,3.6
3432,726,0,11105,4.9
3433,313,2,13039,1.7
3434,993,2,15011,1.3
3435,470,0,17012,4.2
3436,630,3,17083,2.6
3437,607,2,15013,2.9
3438,544,0,11177,3.1
3439,224,3,13065,1.6
3440,28,3,14003,4.4
3441,999,1,11054,1.2
3442,506,0,10040,3.0
3443,11,3,18072,4.3
3444,626,1,13078,2.8
3445,610,0,17118,4.2
3446,928,2,13021,2.8
3447,538,3,10022,2.3
3448,19,2,11007,4.4
3449,891,3,19017,3.1
3450,604,2,13059,1.0
3451,904,1,11080,2.2
3452,325,0,15048,1.5
3453,570,3,17085,2.2
3454,662,1,18008,1.6
3455,734,3,17062,1.5
3456,856,0,11049,3.4
3457,757,0,17119,1.3
3458,472,2,19042,2.5
3459,708,3,19022,3.3
3460,521,0,19014,2.4
3461,481,1,13354,4.2
3462,747,1,17044,1.1
3463,36,2,11162,1.3
3464,443,2,11145,4.3
3465,691,3,11030,2.9
3466,535,0,11124,4.9
3467,852,0,17035,2.4
3468,177,0,11092,3.1
3469,258,2,13059,1.3
3470,262,1,10049,2.1
3471,893,2,11071,2.1
3472,912,0,19043,1.7
3473,822,2,17010,3.4
3474,447,0,18022,4.5
3475,326,0,19001,4.1
3476,573,3,11144,3.2
3477,473,0,13059,2.0
3478,749,3,11127,1.3
3479,525,2,13192,1.7
3480,224,3,19039,1.3
3481,599,0,13127,4.2
3482,106,3,11030,4.4
3483,225,3,13024,2.3
3484,72,3,15036,2.3
3485,107,0,17003,2.2
3486,614,2,11067,1.5
3487,41,2,11006,4.2
3488,82,3,15041,2.1
3489,368,3,13068,1.5
3490,513,1,13386,1.1
3491,936,1,15020,2.2
3492,770,0,13222,2.2
3493,981,1,15044,3.9
3494,487,3,13352,4.8
3495,83,2,17110,2.2
3496,8,0,15039,3.6
3497,375,3,18072,3.2
3498,548,2,19041,3.1
3499,143,0,11128,3.5
3500,494,3,13079,3.9
3501,95,3,17074,2.2
3502,898,0,17093,2.7
3503,635,3,15024,3.8
3504,866,3,11098,2.9
3505,794,3,11084,2.4
3506,581,0,18016,2.7
3507,996,0,13103,2.4
3508,805,0,13212,2.3
3509,28,0,13052,3.8
3510,612,0,11077,2.1
3511,370,3,11177,4.9
3512,148,0,17119,2.1
3513,837,2,13011,4.0
3514,794,2,18005,2.5
3515,827,1,11100,4.4
3516,560,2,17032,4.7
3517,734,2,13188,1.1
3518,835,1,17060,2.7
3519,834,1,11075,2.9
3520,518,2,13312,3.3
3521,322,3,17022,2.1
3522,734,1,10028,2.9
3523,184,3,13039,3.7
3524,40,2,10036,3.8
3525,917,0,11092,1.7
3526,356,0,11058,2.6
3527,377,0,10016,3.2
3528,931,2,17122,2.8
3529,525,0,10030,1.9
3530,891,1,11168,1.9
3531,937,3,10027,3.1
3532,275,1,13134,3.4
3533,673,2,18045,4.7
3534,314,3,19007,2.6
3535,39,2,13265,1.7
3536,740,0,19013,4.7
3537,419,0,17055,3.4
3538,338,0,17057,3.5
3539,935,0,18046,2.8
3540,506,3,17067,2.5
3541,296,1,17095,4.1
3542,253,0,19043,1.5
3543,456,3,19014,3.2
3544,812,3,14001,4.4
3545,11,2,14006,3.6
3546,790,1,14006,4.0
3547,146,1,11091,3.9
3548,1000,1,10024,4.5
3549,220,1,10046,3.1
3550,866,2,10015,3.1
3551,261,1,11055,3.5
3552,607,0,17102,2.9
3553,371,0,10046,3.3
3554,278,2,18073,2.3
3555,513,2,19046,3.4
3556,866,1,19044,3.5
3557,889,3,18010,2.3
3558,920,3,17089,3.9
3559,437,1,13034,4.2
3560,319,2,11076,4.8
3561,666,0,17016,2.0
3562,582,1,17002,4.0
3563,754,0,18068,4.5
3564,165,2,11102,4.9
3565,10,3,17120,1.6
3566,565,1,17127,3.0
3567,877,0,10017,2.2
3568,591,0,11021,4.3
3569,212,0,18062,1.2
3570,248,1,17014,4.2
3571,213,3,17067,4.3
3572,539,2,18021,4.3
3573,982,3,13096,3.7
3574,739,3,13188,3.4
3575,926,0,13026,1.3
3576,333,3,11176,1.5
3577,272,3,13039,2.8
3578,924,1,11089,1.8
3579,627,2,13148,3.5
3580,945,2,18057,2.3
3581,633,2,11148,2.7
3582,496,2,13146,4.2
3583,606,3,17024,2.7
3584,54,2,11163,3.6
3585,592,1,17102,3.4
3586,521,1,18072,1.6
3587,213,0,18054,3.0
3588,780,1,17100,3.9
3589,93,0,17115,4.3
3590,970,0,11175,1.9
3591,863,0,18026,2.7
3592,341,2,18073,2.4
3593,389,3,17122,3.3
3594,599,3,13041,3.0
3595,809,1,13383,2.0
3596,675,3,19038,4.9
3597,594,2,11085,3.7
3598,785,0,13234,1.0
3599,127,0,19030,2.3
3600,391,1,13219,2.5
3601,675,2,13097,4.4
3602,571,3,15030,1.5
3603,71,1,17031,4.6
3604,591,2,18060,2.1
3605,492,3,11072,1.8
3606,339,1,10007,4.2
3607,992,0,11134,4.6
3608,786,0,11114,4.0
3609,670,0,11164,4.7
3610,207,3,17056,3.2
3611,332,0,19013,4.2
3612,351,3,18075,3.0
3613,4,2,10005,2.2
3614,454,3,10049,4.0
3615,785,2,18034,4.5
3616,127,3,11090,4.5
3617,849,1,13137,4.3
3618,923,3,17003,1.2
3619,898,2,18041,1.5
3620,622,2,19024,3.1
3621,995,0,13387,1.3
3622,777,0,18070,2.8
3623,56,0,10018,4.0
3624,167,1,13025,3.0
3625,90,1,13306,1.9
3626,960,3,13191,3.2
3627,919,1,13235,3.1
3628,398,0,19033,2.3
3629,183,0,13138,4.2
3630,5,1,17127,3.8
3631,851,0,17093,4.5
3632,502,1,10032,3.6
3633,733,1,17058,2.3
3634,242,2,11054,2.5
3635,505,3,11106,2.3
3636,240,0,14004,2.7
3637,150,1,10034,3.7
3638,802,3,10032,4.0
3639,798,3,18022,4.8
3640,975,1,10054,3.6
3641,4,1,17022,4.7
3642,468,3,13040,3.1
3643,951,0,10001,1.6
3644,498,2,11107,2.4
3645,390,3,17114,4.5
3646,910,3,18047,4.3
3647,378,1,19016,3.2
3648,741,2,13296,1.3
3649,700,2,11074,3.3
3650,644,3,11176,1.6
3651,525,0,15005,4.1
3652,449,1,17074,3.8
3653,115,0,13217,3.5
3654,802,2,19046,3.9
3655,370,0,13298,2.7
3656,960,3,15007,2.1
3657,615,1,13031,2.4
3658,311,0,17061,3.2
3659,476,2,17071,1.9
3660,106,2,11118,1.8
3661,22,1,17127,1.7
3662,211,0,15009,1.7
3663,713,2,18059,3.5
3664,451,3,13329,3.7
3665,156,1,13274,4.2
3666,911,1,13063,4.8
3667,101,0,11178,1.9
3668,751,1,13335,2.9
3669,449,1,17008,2.3
3670,192,0,11158,2.6
3671,510,0,10053,2.5
3672,271,1,18002,1.6
3673,946,0,11031,3.3
3674,788,3,13027,2.8
3675,768,2,11057,2.0
3676,285,0,17083,3.6
3677,653,2,15021,3.4
3678,893,2,11012,3.3
3679,611,3,19051,2.5
3680,705,0,13001,5.0
3681,161,1,13072,2.3
3682,838,2,19007,3.3
3683,447,1,13387,3.3
3684,651,1,11033,4.8
3685,720,0,14013,4.1
3686,434,0,19049,1.5
3687,189,1,11153,2.4
3688,760,3,13051,4.0
3689,844,3,18034,1.5
3690,270,1,17033,2.5
3691,172,2,11137,3.0
3692,989,2,11111,2.9
3693,806,2,17046,2.0
3694,413,2,13223,3.9
3695,894,3,17073,4.5
3696,594,2,11120,3.2
3697,244,0,17071,2.7
3698,843,1,19004,1.5
3699,918,0,11079,5.0
3700,753,3,18045,2.6
3701,292,1,17035,4.1
3702,949,0,18058,4.3
3703,301,1,13052,2.3
3704,522,0,11089,1.7
3705,836,2,13050,1.3
3706,985,0,13017,4.3
3707,878,0,11139,1.7
3708,479,2,11033,3.8
3709,557,1,11085,3.8
3710,490,2,18036,3.5
3711,191,1,17039,2.7
3712,455,1,18048,1.2
3713,771,3,10036,2.6
3714,919,3,17078,2.5
3715,434,3,11046,4.9
3716,316,1,11017,3.7
3717,294,0,13215,4.8
3718,87,0,17030,2.7
3719,448,0,19038,2.6
3720,736,0,17129,1.2
3721,978,3,13001,4.3
3722,252,2,18015,3.2
3723,895,1,11102,3.8
3724,917,3,15003,4.4
3725,403,1,11088,4.9
3726,994,2,19019,2.6
3727,740,1,13306,2.5
3728,229,3,17052,4.6
3729,22,3,10010,3.3
3730,251,0,13212,1.1
3731,395,0,18058,2.0
3732,762,2,11108,2.8
3733,678,2,17031,2.4
3734,416,1,19037,1.9
3735,715,0,11112,1.1
3736,549,3,17060,3.1
3737,144,3,18044,3.4
3738,10,2,13073,2.9
3739,588,3,18069,4.5
3740,145,1,13378,2.8
3741,211,1,11028,3.2
3742,407,0,17051,2.8
3743,512,1,11053,2.0
3744,621,3,13018,2.1
3745,936,1,17007,2.7
3746,275,0,13053,2.3
3747,636,1,17139,1.1
3748,92,0,17015,3.8
3749,706,0,11179,2.0
3750,327,0,11019,3.6
3751,265,0,17036,1.6
3752,481,3,18019,2.8
3753,116,2,18002,3.9
3754,973,3,13382,3.1
3755,287,3,13337,1.8
3756,985,2,17124,4.6
3757,424,3,11167,2.9
3758,234,2,18013,4.4
3759,946,3,15045,4.5
3760,701,3,15026,4.3
3761,24,1,19028,3.5
3762,855,1,17132,3.3
3763,286,2,13377,4.4
3764,523,1,13214,2.7
3765,315,0,17014,1.8
3766,613,3,10014,3.4
3767,26,0,13286,2.3
3768,690,3,11014,3.1
3769,627,3,13027,4.2
3770,497,1,17055,3.6
3771,183,1,11067,3.8
3772,226,1,17010,2.1
3773,827,2,10015,3.2
3774,873,2,17035,2.4
3775,128,2,13222,3.4
3776,11,2,13383,3.7
3777,936,3,17048,4.7
3778,867,1,13021,1.2
3779,900,0,13329,2.7
3780,693,1,17116,4.7
3781,4,1,13332,2.0
3782,879,1,17014,4.6
3783,221,1,11016,2.4
3784,975,3,13042,4.4
3785,821,0,13072,4.9
3786,333,1,13342,1.6
3787,672,2,13033,2.3
3788,619,0,13360,4.3
3789,96,1,13022,3.7
3790,336,1,19012,4.4
3791,180,2,10051,2.4
3792,21,0,13097,4.4
3793,983,1,13312,4.5
3794,506,0,11014,1.2
3795,841,3,11046,2.1
3796,195,0,15006,1.2
3797,130,3,13204,2.6
3798,905,2,19018,3.6
3799,576,3,13106,3.3
3800,672,1,13345,2.9
3801,11,1,11009,4.1
3802,537,0,19045,1.2
3803,200,3,15045,1.3
3804,306,2,11060,4.1
3805,111,0,15053,4.4
3806,733,3,10002,4.8
3807,283,0,15033,1.7
3808,933,0,15028,1.2
3809,793,1,15041,3.4
3810,673,1,13142,2.4
3811,661,0,18053,2.1
3812,494,3,17068,2.9
3813,520,2,18026,3.5
3814,484,1,17100,4.6
3815,606,0,15046,4.5
3816,341,0,18057,4.8
3817,624,3,18015,1.9
3818,247,2,11150,4.7
3819,987,1,18008,2.4
3820,782,0,17121,3.0
3821,488,2,18020,3.1
3822,243,0,17105,4.7
3823,421,3,18030,2.4
3824,274,1,11038,1.5
3825,607,2,15049,1.7
3826,16,1,13005,1.3
3827,969,2,13042,1.4
3828,790,1,18035,2.7
3829,435,3,17132,2.7
3830,582,0,11143,4.2
3831,496,3,11019,4.9
3832,76,1,13034,4.4
3833,55,0,10029,2.9
3834,441,0,11030,3.9
3835,545,1,11035,4.6
3836,272,3,13004,3.3
3837,107,0,13377,2.4
3838,461,3,11051,2.7
3839,469,3,17007,4.5
3840,936,1,13074,1.3
3841,133,2,19020,2.3
3842,165,1,13223,3.5
3843,315,2,11028,3.7
3844,108,0,11038,4.1
3845,971,3,10005,3.4
3846,795,3,13298,5.0
3847,741,1,11082,1.9
3848,542,1,15017,1.1
3849,848,0,19039,3.5
3850,583,3,17012,1.5
3851,220,0,11063,4.7
3852,896,1,10023,2.1
3853,347,3,11004,4.0
3854,955,3,11127,1.5
3855,756,1,19031,1.2
3856,260,1,15027,2.6
3857,547,0,15044,4.9
3858,948,1,14003,1.0
3859,853,0,19009,3.8
3860,299,0,17135,3.9
3861,738,1,11154,2.3
3862,251,0,17077,3.7
3863,746,2,15018,3.9
3864,385,2,15023,1.0
3865,359,0,11128,3.9
3866,568,0,17053,4.8
3867,22,1,13144,2.5
3868,604,3,18043,4.9
3869,274,0,18050,4.9
3870,200,0,15020,3.5
3871,678,3,11145,2.8
3872,374,1,15052,1.3
3873,234,2,15056,2.9
3874,354,2,11129,3.1
3875,905,3,13207,3.4
3876,179,0,13029,4.9
3877,827,2,18021,1.7
3878,458,0,15007,1.8
3879,155,3,11015,4.0
3880,958,1,11088,3.7
3881,722,2,15054,2.1
3882,987,2,13382,4.8
3883,197,0,18001,1.8
3884,816,3,13317,4.7
3885,846,3,17090,3.0
3886,802,1,11097,1.8
3887,565,1,13265,1.6
3888,135,3,11040,1.9
3889,206,1,13141,3.9
3890,981,0,11053,2.4
3891,209,0,15012,3.0
3892,132,1,11048,1.8
3893,619,3,13027,3.0
3894,357,0,13013,1.3
3895,708,1,13192,2.7
3896,658,3,17076,4.1
3897,673,0,17070,2.9
3898,962,1,13044,1.0
3899,753,1,14003,1.5
3900,855,2,19032,2.1
3901,300,1,17109,4.4
3902,486,1,17028,2.4
3903,41,3,15026,4.8
3904,574,0,11167,3.9
3905,806,0,18008,3.7
3906,48,0,11085,2.9
3907,870,0,15033,4.4
3908,582,0,13380,2.6
3909,37,3,18076,1.3
3910,875,0,13381,4.3
3911,352,0,17001,2.5
3912,812,2,13017,4.2
3913,728,1,17125,1.5
3914,519,2,17008,1.4
3915,497,3,17084,3.5
3916,90,0,19040,4.8
3917,370,3,17119,1.1
3918,389,3,19041,2.3
3919,430,3,13079,1.2
3920,755,1,15049,2.4
3921,86,1,11142,3.5
3922,174,2,19039,1.9
3923,764,1,17139,3.6
3924,977,0,18003,1.5
3925,902,1,15053,4.7
3926,86,3,11125,1.5
3927,60,3,13006,2.8
3928,690,1,15020,4.4
3929,866,3,13219,2.1
3930,105,1,13034,3.0
3931,94,1,11040,3.1
3932,808,2,19015,2.3
3933,549,1,13312,3.4
3934,861,3,11096,1.6
3935,487,1,10010,1.9
3936,988,2,17017,1.8
3937,772,3,17110,1.2
3938,514,1,17119,2.3
3939,749,0,10014,1.3
3940,937,2,19055,2.8
3941,317,1,13099,2.9
3942,585,1,15011,2.2
3943,426,3,11044,4.8
3944,560,1,11059,3.8
3945,411,1,10002,4.2
3946,697,3,13099,3.5
3947,920,1,11151,3.7
3948,387,0,13274,4.2
3949,735,1,17035,3.7
3950,172,1,19001,3.3
3951,785,0,17056,4.3
3952,12,1,11142,4.3
3953,842,3,13059,2.0
3954,495,3,11019,4.5
3955,184,2,18042,3.8
3956,801,1,11105,1.6
3957,157,1,19013,3.3
3958,435,1,10043,1.6
3959,555,3,11156,4.6
3960,204,3,13311,4.9
3961,113,3,11063,4.2
3962,330,0,18075,2.4
3963,868,1,13274,3.1
3964,575,2,13062,3.4
3965,891,1,10025,4.5
3966,420,2,11007,2.0
3967,545,3,10040,2.0
3968,210,1,11045,4.8
3969,24,2,17045,1.4
3970,137,1,13098,4.7
3971,397,3,17058,2.4
3972,842,2,11171,3.9
3973,400,1,17060,3.0
3974,623,2,10013,3.0
3975,227,1,17034,1.6
3976,247,3,13274,1.5
3977,259,2,13337,1.6
3978,66,0,13309,3.5
3979,73,1,17006,4.7
3980,2,0,18073,3.4
3981,450,2,13023,2.0
3982,185,3,13387,1.9
3983,277,1,13037,4.3
3984,604,0,13303,4.8
3985,108,2,15011,3.1
3986,909,0,19016,3.9
3987,369,1,11029,4.7
3988,523,0,17081,2.9
3989,425,3,19039,4.7
3990,833,3,18027,2.5
3991,928,2,18005,3.4
3992,298,3,17082,2.8
3993,371,2,17119,4.1
3994,262,3,13098,2.5
3995,438,0,17124,3.7
3996,973,0,19045,4.3
3997,939,3,19012,2.7
3998,406,0,17086,4.2
3999,268,3,13039,3.8
4000,14,1,18010,3.7
4001,17,0,11016,1.5
4002,910,1,11091,1.9
4003,899,3,10004,3.7
4004,462,2,13340,3.5
4005,375,3,13325,3.5
4006,818,2,11064,1.0
4007,320,3,13017,5.0
4008,89,3,18007,4.3
4009,240,3,18013,1.6
4010,457,1,19028,5.0
4011,937,2,17063,2.8
4012,517,0,13213,4.6
4013,719,1,13374,3.3
4014,22,2,15020,4.6
4015,907,3,11119,1.5
4016,374,2,17035,4.6
4017,819,2,18040,2.0
4018,728,2,17027,2.4
4019,602,2,18017,1.7
4020,584,2,13046,2.0
4021,706,3,11022,4.7
4022,267,2,13127,3.9
4023,507,0,13202,3.0
4024,867,1,18038,4.5
4025,52,0,13305,3.4
4026,744,3,13314,3.7
4027,107,0,11117,2.3
4028,327,2,13208,3.7
4029,685,3,19008,3.0
4030,790,0,19054,1.3
4031,802,3,13003,1.7
4032,637,3,17090,3.5
4033,516,1,13286,1.0
4034,802,3,17026,4.3
4035,599,2,17010,1.8
4036,4,2,11030,3.8
4037,206,3,10054,2.0
4038,163,2,11037,2.5
4039,401,0,11021,2.5
4040,244,0,18046,3.3
4041,999,3,17089,2.3
4042,262,0,10054,1.0
4043,223,1,18026,1.7
4044,214,3,11123,2.6
4045,559,0,13335,4.1
4046,751,1,17078,3.7
4047,592,3,15012,2.3
4048,219,3,11060,2.0
4049,19,2,17116,3.9
4050,663,2,11150,1.2
4051,379,0,13002,3.6
4052,812,3,13146,2.8
4053,77,3,11165,4.9
4054,910,1,11173,4.3
4055,268,3,13195,3.3
4056,800,3,18026,2.8
4057,64,2,15020,1.9
4058,481,3,18065,3.6
4059,795,3,15038,3.5
4060,147,3,13192,2.0
4061,502,3,17111,2.4
4062,335,1,13374,2.6
4063,698,1,11064,3.6
4064,174,0,11006,4.6
4065,500,2,17108,1.5
4066,342,1,19013,3.9
4067,919,1,13201,4.4
4068,50,0,11167,3.0
4069,755,1,13339,1.0
4070,922,0,17112,1.2
4071,203,3,15055,3.1
4072,144,0,13137,1.5
4073,437,0,11086,4.0
4074,252,3,17004,2.5
4075,748,1,11052,4.0
4076,56,2,11075,4.0
4077,7,1,15032,1.5
4078,578,3,17095,2.9
4079,71,0,10047,1.1
4080,844,2,13294,4.2
4081,982,1,18064,2.0
4082,162,2,11107,2.3
4083,980,2,15023,1.1
4084,433,2,11126,1.3
4085,652,0,17108,3.9
4086,459,2,11089,2.9
4087,579,0,13177,1.6
4088,121,1,17071,1.6
4089,422,2,11003,2.6
4090,264,1,13192,2.7
4091,472,0,18009,4.4
4092,108,1,18033,2.3
4093,959,3,14015,3.2
4094,41,3,13306,5.0
4095,260,2,13152,2.4
4096,997,2,11046,2.5
4097,548,3,15026,2.7
4098,594,0,17056,1.1
4099,718,3,19008,1.2
4100,477,3,17042,2.2
4101,856,1,18030,4.2
4102,112,0,11088,2.3
4103,29,3,13136,3.3
4104,35,2,14010,2.9
4105,606,0,13208,1.0
4106,753,0,14002,4.5
4107,930,3,10018,1.3
4108,243,2,17130,1.0
4109,109,1,11103,3.0
4110,362,1,13195,3.4
4111,770,2,17010,1.3
4112,330,0,13343,4.5
4113,555,0,13069,5.0
4114,659,1,17018,1.7
4115,531,2,11075,3.1
4116,975,0,13010,3.2
4117,12,2,13336,3.9
4118,706,3,13315,4.2
4119,919,2,19020,2.0
4120,452,1,19026,5.0
4121,971,0,13078,4.0
4122,994,1,18004,4.4
4123,629,1,13003,3.9
4124,227,1,11108,3.8
4125,199,1,13201,2.0
4126,633,2,19047,2.2
4127,225,3,15022,1.0
4128,621,0,13103,1.1
4129,129,2,14007,2.1
4130,737,1,18039,3.7
4131,387,3,15044,4.9
4132,601,1,13214,3.3
4133,747,2,11176,3.9
4134,230,1,10045,4.0
4135,703,1,11117,3.7
4136,908,1,11141,4.2
4137,474,1,10034,4.1
4138,319,1,13311,2.3
4139,595,2,11046,1.7
4140,791,0,13195,4.4
4141,465,2,11051,3.9
4142,356,3,15006,4.9
4143,258,1,15051,4.1
4144,35,0,10029,3.6
4145,843,1,11108,4.0
4146,470,2,13134,4.6
4147,391,1,11065,4.0
4148,501,1,13352,1.2
4149,562,1,18004,3.3
4150,758,1,17127,4.9
4151,545,1,19022,2.7
4152,411,3,11161,2.8
4153,894,1,13017,2.0
4154,579,0,17050,4.8
4155,158,2,14012,3.9
4156,155,2,17062,2.7
4157,242,2,11011,2.6
4158,186,2,11106,3.8
4159,431,1,13204,4.2
4160,480,0,17019,2.4
4161,671,3,17010,4.6
4162,833,1,15049,2.7
4163,854,0,13355,1.9
4164,88,3,17008,1.4
4165,351,2,11014,3.3
4166,413,2,13386,3.9
4167,594,1,17073,2.8
4168,757,2,13339,3.9
4169,637,0,10010,2.4
4170,235,1,17032,3.8
4171,159,1,11150,1.2
4172,967,0,17043,4.7
4173,826,0,18060,3.4
4174,222,1,15042,2.5
4175,518,3,13382,2.4
4176,788,3,11089,2.2
4177,434,0,13211,1.0
4178,585,1,17011,4.5
4179,329,3,17113,4.1
4180,151,0,13209,1.7
4181,945,1,17127,3.6
4182,947,3,19048,3.2
4183,977,3,13200,3.0
4184,996,1,13329,2.1
4185,407,2,13324,2.6
4186,430,3,18063,1.1
4187,315,1,17089,1.0
4188,675,0,18072,1.1
4189,558,0,17049,2.7
4190,239,2,19031,3.7
4191,218,0,11084,4.5
4192,360,1,15012,5.0
4193,884,2,11082,1.3
4194,824,2,11035,3.4
4195,951,2,17115,1.7
4196,593,2,13028,3.9
4197,840,3,11166,3.0
4198,901,2,13057,4.4
4199,143,2,17027,4.6
4200,243,0,13296,4.2
4201,930,3,15029,2.0
4202,909,0,11080,1.5
4203,784,0,18059,3.8
4204,953,1,15039,1.6
4205,282,2,18054,2.4
4206,450,0,13311,1.7
4207,305,3,11086,2.5
4208,481,3,17109,1.8
4209,404,1,13007,1.3
4210,657,3,11030,1.4
4211,959,3,19011,3.2
4212,329,0,11065,3.9
4213,845,3,11040,3.0
4214,101,1,18046,3.9
4215,575,3,13302,1.6
4216,977,1,11020,4.2
4217,85,0,13317,4.2
4218,956,2,17026,2.6
4219,973,0,15033,2.6
4220,960,2,10022,1.2
4221,65,3,13329,2.3
4222,310,3,13332,4.8
4223,29,1,17038,4.7
4224,738,1,18038,2.3
4225,744,0,13343,4.5
4226,984,1,18041,1.5
4227,699,0,13041,1.3
4228,472,1,15021,1.5
4229,760,0,11071,2.3
4230,22,1,13013,3.2
4231,114,3,13106,2.3
4232,577,3,11151,2.8
4233,404,0,13339,3.5
4234,862,0,13049,2.7
4235,568,3,11029,2.3
4236,769,3,10006,5.0
4237,110,3,13058,2.0
4238,554,2,17005,4.7
4239,703,2,11044,3.1
4240,387,2,11147,1.1
4241,236,2,17020,2.3
4242,780,1,13303,4.7
4243,808,3,14003,3.6
4244,837,3,13057,3.4
4245,676,3,18044,4.6
4246,597,0,17119,2.0
4247,63,3,10008,1.7
4248,748,1,17084,3.1
4249,751,3,13029,3.7
4250,959,1,17139,1.1
4251,46,2,13093,3.9
4252,13,1,11147,3.4
4253,608,3,19021,1.5
4254,84,0,10013,3.6
4255,198,2,11117,2.6
4256,844,3,17114,2.3
4257,712,3,13020,1.6
4258,13,3,11118,3.6
4259,641,0,17057,4.5
4260,748,3,13029,1.6
4261,232,0,17028,1.7
4262,690,1,17052,1.1
4263,539,1,11037,4.3
4264,651,1,11097,2.4
4265,29,1,13055,2.0
4266,148,0,17064,3.2
4267,672,0,13306,2.7
4268,266,2,17047,3.7
4269,101,2,17129,4.8
4270,414,2,11025,1.6
4271,338,0,17026,2.0
4272,30,1,13356,4.2
4273,582,2,11139,2.3
4274,819,0,18069,3.7
4275,348,1,19005,3.1
4276,150,1,17117,4.4
4277,284,3,18003,2.4
4278,537,2,17011,4.4
4279,58,1,11026,4.9
4280,806,1,13031,1.9
4281,310,2,13079,3.5
4282,175,3,18023,3.0
4283,754,0,11054,1.3
4284,592,2,15005,3.5
4285,403,0,10039,4.3
4286,160,2,11021,2.2
4287,399,0,19051,4.4
4288,706,0,13341,1.9
4289,975,2,17118,2.6
4290,649,2,17005,3.2
4291,627,3,19044,2.8
4292,361,0,17139,2.8
4293,456,0,18041,2.4
4294,236,1,11127,1.9
4295,673,2,13065,4.7
4296,471,2,18040,4.1
4297,382,3,13377,3.8
4298,563,0,17130,4.2
4299,835,0,18054,4.7
4300,553,2,17065,1.6
4301,155,2,11101,3.7
4302,787,1,13341,3.8
4303,594,2,10036,4.1
4304,778,3,11029,4.8
4305,338,3,13276,1.2
4306,482,2,10012,2.6
4307,449,2,17032,3.1
4308,482,1,13134,3.0
4309,624,0,14001,3.4
4310,503,2,18060,3.7
4311,99,0,13177,2.2
4312,250,3,18019,2.6
4313,608,2,18021,2.2
4314,430,1,10016,4.5
4315,211,3,11101,1.7
4316,350,3,11090,1.9
4317,672,3,11049,1.6
4318,123,0,19023,2.4
4319,1,2,17121,3.0
4320,642,3,17051,3.9
4321,879,2,11067,4.4
4322,109,2,17019,4.1
4323,142,0,13133,2.8
4324,858,0,17108,3.5
4325,848,2,17071,1.6
4326,560,3,11131,2.7
4327,117,1,17078,3.0
4328,766,0,11143,2.1
4329,416,3,11138,2.1
4330,511,3,13374,2.4
4331,742,0,13037,1.4
4332,240,3,13214,4.1
4333,329,3,17115,1.8
4334,913,3,11164,2.8
4335,867,0,11003,2.7
4336,138,2,13058,1.8
4337,693,0,17097,3.9
4338,957,3,13136,4.7
4339,943,3,18004,3.3
4340,505,3,11091,2.7
4341,32,3,11080,4.6
4342,399,1,18042,4.1
4343,274,1,11101,1.4
4344,152,3,10019,2.9
4345,797,1,11129,2.0
4346,396,0,17091,3.5
4347,615,1,13014,2.2
4348,951,2,13026,1.6
4349,443,1,18034,5.0
4350,53,1,13021,3.8
4351,940,1,11091,2.9
4352,606,3,14003,2.5
4353,423,3,13208,4.9
4354,707,2,10005,3.3
4355,403,2,18023,4.9
4356,953,3,17008,1.8
4357,269,1,11052,4.6
4358,846,2,17131,3.4
4359,792,1,11121,1.3
4360,481,0,18010,4.4
4361,35,3,13314,1.5
4362,406,1,14010,1.6
4363,4,3,11010,1.2
4364,852,3,19044,1.9
4365,92,3,10003,2.0
4366,867,3,15041,2.9
4367,601,2,17095,3.8
4368,882,0,19042,1.7
4369,863,2,13007,4.5
4370,510,3,17030,2.4
4371,520,3,15004,3.4
4372,754,3,11089,4.8
4373,108,2,13387,1.8
